count,date,end_lat,end_lon,end_time,mac,start_lat,start_lon,start_time,trip_id,distance,max_speed,least_distance_end,least_distance_start,duration,avg_speed,avg_RSSI,max_RSSI,source
1,11/8/18,47.6946485,-122.3176108,15:24:42,02:49:db:f8:23:a1,47.6946485,-122.3176108,15:24:42,7,0,0,351.724,351.724,0,0,-67,-67,wifi
1,11/8/18,47.6946485,-122.3176108,15:24:42,56:1f:7f:b2:02:66,47.6946485,-122.3176108,15:24:42,7,0,0,351.724,351.724,0,0,-59,-59,wifi
1,11/8/18,47.694734,-122.3176095,15:24:43,1e:35:4a:7a:8d:81,47.694734,-122.3176095,15:24:43,7,4.72572,0,342.219,342.219,0,0,-67,-67,wifi
1,11/8/18,47.69543667,-122.3176007,15:24:52,96:e5:21:ed:7b:e2,47.69543667,-122.3176007,15:24:52,7,11.6392,0,264.103,264.103,0,0,-43,-43,wifi
2,11/8/18,47.6967835,-122.3176208,15:25:03,1e:f7:54:63:d5:4e,47.6967835,-122.3176208,15:25:03,7,13.901,0,114.619,114.619,0,0,-50,-49,wifi
1,11/8/18,47.69690517,-122.3176277,15:25:04,ea:5d:1b:7a:2d:93,47.69690517,-122.3176277,15:25:04,7,13.5377,0,101.191,101.191,0,0,-45,-45,wifi
5,11/8/18,47.69780467,-122.3176328,15:25:25,18:65:90:99:BB:D7,47.69701683,-122.3176302,15:25:05,7,153.547,12.1769,10.2174,88.8636,20,7.67736,0,0,bluetooth
1,11/8/18,47.69723683,-122.3176235,15:25:07,da:af:f7:f6:ae:03,47.69723683,-122.3176235,15:25:07,7,12.3079,0,64.541,64.541,0,0,-53,-53,wifi
1,11/8/18,47.69774617,-122.3176015,15:25:15,00:05:cd:26:dc:71,47.69774617,-122.3176015,15:25:15,7,3.64494,0,10.6528,10.6528,0,0,-85,-85,wifi
1,11/8/18,47.69778983,-122.3176098,15:25:18,be:65:ba:3e:0d:c0,47.69778983,-122.3176098,15:25:18,7,0.209992,0,8.78787,8.78787,0,0,-45,-45,wifi
1,11/8/18,47.69780467,-122.3176328,15:25:25,7a:ac:3d:6e:90:3b,47.69780467,-122.3176328,15:25:25,7,1.06687,0,10.2174,10.2174,0,0,-61,-61,wifi
2,11/8/18,47.69822367,-122.3176978,15:25:32,ea:c0:89:ab:e7:da,47.69822367,-122.3176978,15:25:32,7,10.2707,0,48.2946,48.2946,0,0,-44,-43,wifi
1,11/8/18,47.698419,-122.3177098,15:25:35,5a:c6:80:00:03:98,47.698419,-122.3177098,15:25:35,7,12.0364,0,69.4615,69.4615,0,0,-47,-47,wifi
1,11/8/18,47.69852717,-122.3177162,15:25:36,c2:b0:f3:d9:43:06,47.69852717,-122.3177162,15:25:36,7,13.3795,0,81.309,81.309,0,0,-77,-77,wifi
1,11/8/18,47.6987645,-122.3177177,15:25:38,28:6c:07:a6:36:52,47.6987645,-122.3177177,15:25:38,7,12.8802,0,107.301,107.301,0,0,-75,-75,wifi
1,11/8/18,47.69947733,-122.3177453,15:25:44,1e:cf:48:fc:12:02,47.69947733,-122.3177453,15:25:44,7,0,0,186.205,186.205,0,0,-53,-53,wifi
1,11/8/18,47.70032017,-122.3178295,15:25:50,aa:ca:58:1c:de:22,47.70032017,-122.3178295,15:25:50,7,15.1352,0,280.095,280.095,0,0,-67,-67,wifi
1,11/8/18,47.70113767,-122.3178668,15:25:55,02:ea:c2:84:dd:53,47.70113767,-122.3178668,15:25:55,7,15.2201,0,370.914,370.914,0,0,-53,-53,wifi
1,11/8/18,47.70174617,-122.3179607,15:25:59,f6:33:b9:5b:46:4d,47.70174617,-122.3179607,15:25:59,7,17.442,0,374.422,374.422,0,0,-65,-65,wifi
1,11/8/18,47.70189483,-122.3179693,15:26:01,d2:39:9f:0b:aa:ec,47.70189483,-122.3179693,15:26:01,7,0,0,357.954,357.954,0,0,-61,-61,wifi
1,11/8/18,47.70264283,-122.318022,15:26:05,68:84:70:43:60:46,47.70264283,-122.318022,15:26:05,7,16.6037,0,275.289,275.289,0,0,-83,-83,wifi
1,11/8/18,47.70264283,-122.318022,15:26:06,76:19:15:33:ae:a5,47.70264283,-122.318022,15:26:06,7,16.68,0,275.289,275.289,0,0,-57,-57,wifi
1,11/8/18,47.70264283,-122.318022,15:26:06,9a:c6:eb:6c:7a:dd,47.70264283,-122.318022,15:26:06,7,16.68,0,275.289,275.289,0,0,-63,-63,wifi
2,11/8/18,47.70338633,-122.318092,15:26:11,2a:cd:24:c5:2a:3e,47.70338633,-122.318092,15:26:11,7,16.7255,0,193.826,193.826,0,0,-48,-47,wifi
1,11/8/18,47.70353667,-122.3180997,15:26:12,96:f8:db:be:4a:7b,47.70353667,-122.3180997,15:26:12,7,16.5193,0,177.425,177.425,0,0,-53,-53,wifi
1,11/8/18,47.70397217,-122.3181315,15:26:14,56:24:50:4c:15:f9,47.70397217,-122.3181315,15:26:14,7,15.8935,0,130.555,130.555,0,0,-45,-45,wifi
2,11/8/18,47.7040805,-122.3181445,15:26:16,66:d5:2b:aa:fb:ce,47.7040805,-122.3181445,15:26:16,7,11.8218,0,119.204,119.204,0,0,-54,-49,wifi
1,11/8/18,47.70437633,-122.3181952,15:26:19,6a:e3:9c:17:3c:ba,47.70437633,-122.3181952,15:26:19,7,0,0,89.6639,89.6639,0,0,-55,-55,wifi
1,11/8/18,47.70465133,-122.3181875,15:26:25,1e:7b:ab:40:18:b6,47.70465133,-122.3181875,15:26:25,7,3.37311,0,62.8492,62.8492,0,0,-51,-51,wifi
1,11/8/18,47.70477017,-122.3181497,15:26:29,b2:f7:89:eb:0d:c6,47.70477017,-122.3181497,15:26:29,7,4.96192,0,50.7803,50.7803,0,0,-55,-55,wifi
2,11/8/18,47.70486633,-122.3181155,15:26:31,e6:1e:48:61:89:69,47.70486633,-122.3181155,15:26:31,7,4.65705,0,41.4631,41.4631,0,0,-56,-55,wifi
5,11/8/18,47.70579583,-122.3180748,15:26:53,40:B8:9A:7C:FD:C0,47.70491233,-122.318108,15:26:32,7,163.897,3.93803,81.4849,37.8712,21,7.8046,0,0,bluetooth
2,11/8/18,47.70497583,-122.3180972,15:26:35,ba:60:c0:20:db:0b,47.70497583,-122.3180972,15:26:35,7,0,0,33.5535,33.5535,0,0,-53,-51,wifi
1,11/8/18,47.70500733,-122.3180632,15:26:40,16:5d:3d:1a:a9:c2,47.70500733,-122.3180632,15:26:40,7,0.967423,0,29.7866,29.7866,0,0,-55,-55,wifi
2,11/8/18,47.70501167,-122.3180332,15:26:44,4e:6b:26:a2:6e:84,47.70501167,-122.3180332,15:26:44,7,1.24582,0,27.5234,27.5234,0,0,-57,-55,wifi
1,11/8/18,47.7050895,-122.3180505,15:26:46,06:4a:5b:53:24:1d,47.7050895,-122.3180505,15:26:46,7,5.00156,0,26.6933,26.6933,0,0,-49,-49,wifi
1,11/8/18,47.7050895,-122.3180505,15:26:47,32:78:52:b7:99:60,47.7050895,-122.3180505,15:26:47,7,5.51982,0,26.6933,26.6933,0,0,-61,-61,wifi
1,11/8/18,47.70619217,-122.3180605,15:26:57,1e:76:47:a9:c4:8a,47.70619217,-122.3180605,15:26:57,7,14.4946,0,123.5,123.5,0,0,-71,-71,wifi
2,11/8/18,47.706918,-122.3179727,15:27:03,0c:cb:85:83:35:e9,47.706918,-122.3179727,15:27:03,7,10.1565,0,81.9196,81.9196,0,0,-77,-75,wifi
1,11/8/18,47.70708533,-122.3179327,15:27:05,b6:b8:55:69:b8:72,47.70708533,-122.3179327,15:27:05,7,7.87175,0,63.11,63.11,0,0,-55,-55,wifi
1,11/8/18,47.70720433,-122.3179012,15:27:07,ea:4e:b5:87:a5:cf,47.70720433,-122.3179012,15:27:07,7,0,0,49.6937,49.6937,0,0,-43,-43,wifi
1,11/8/18,47.70723833,-122.3179115,15:27:11,ba:a7:79:c5:3d:46,47.70723833,-122.3179115,15:27:11,7,0.815666,0,46.2427,46.2427,0,0,-59,-59,wifi
1,11/8/18,47.7072455,-122.3179138,15:27:12,00:0a:e6:60:59:3d,47.7072455,-122.3179138,15:27:12,7,0.534694,0,45.526,45.526,0,0,-85,-85,wifi
1,11/8/18,47.70727067,-122.3178868,15:27:20,12:c1:c6:ae:af:f9,47.70727067,-122.3178868,15:27:20,7,0.285226,0,42.2817,42.2817,0,0,-57,-57,wifi
1,11/8/18,47.70727233,-122.3178857,15:27:21,d6:27:dd:8e:cc:7b,47.70727233,-122.3178857,15:27:21,7,0.202187,0,42.0821,42.0821,0,0,-57,-57,wifi
1,11/8/18,47.70801617,-122.3179288,15:27:38,ea:6d:1c:a4:b9:88,47.70801617,-122.3179288,15:27:38,7,7.60799,0,44.3458,44.3458,0,0,-61,-61,wifi
1,11/8/18,47.70814517,-122.3179352,15:27:42,02:18:a2:21:12:ef,47.70814517,-122.3179352,15:27:42,7,0,0,58.2424,58.2424,0,0,-57,-57,wifi
1,11/8/18,47.70833033,-122.3179482,15:27:46,0e:48:eb:53:b3:68,47.70833033,-122.3179482,15:27:46,7,5.78442,0,46.0461,46.0461,0,0,-67,-67,wifi
1,11/8/18,47.70850183,-122.3180317,15:27:50,da:a1:19:26:15:74,47.70850183,-122.3180317,15:27:50,7,5.86463,0,29.0834,29.0834,0,0,-63,-63,wifi
2,11/8/18,47.708602,-122.3182437,15:27:53,9e:4e:66:9f:c1:87,47.708602,-122.3182437,15:27:53,7,6.81483,0,9.8741,9.8741,0,0,-46,-45,wifi
1,11/8/18,47.70862133,-122.3184942,15:28:05,16:af:1e:16:79:36,47.70862133,-122.3184942,15:28:05,7,1.33108,0,9.63345,9.63345,0,0,-53,-53,wifi
1,11/8/18,47.708614,-122.318593,15:28:08,86:47:03:2b:f5:aa,47.708614,-122.318593,15:28:08,7,3.43688,0,17.0911,17.0911,0,0,-67,-67,wifi
1,11/8/18,47.70862567,-122.3195978,15:28:19,7e:cf:3b:81:8c:b8,47.70862567,-122.3195978,15:28:19,7,7.41807,0,92.3685,92.3685,0,0,-61,-61,wifi
1,11/8/18,47.70863817,-122.3199122,15:28:22,a6:ea:8d:3c:f5:a8,47.70863817,-122.3199122,15:28:22,7,9.4465,0,115.96,115.96,0,0,-53,-53,wifi
1,11/8/18,47.70863817,-122.3199122,15:28:22,28:c2:dd:53:fe:83,47.70863817,-122.3199122,15:28:22,7,9.4465,0,115.96,115.96,0,0,-83,-83,wifi
1,11/8/18,47.708658,-122.3204878,15:28:25,36:8b:75:9f:e4:8d,47.708658,-122.3204878,15:28:25,7,12.5025,0,159.179,159.179,0,0,-53,-53,wifi
1,11/8/18,47.70866917,-122.3211635,15:28:30,76:31:de:46:b3:25,47.70866917,-122.3211635,15:28:30,7,0,0,173.348,173.348,0,0,-43,-43,wifi
1,11/8/18,47.70867717,-122.3215037,15:28:32,48:60:5f:2a:e5:13,47.70867717,-122.3215037,15:28:32,7,0,0,149.545,149.545,0,0,-75,-75,wifi
1,11/8/18,47.7086725,-122.3218043,15:28:34,fa:c0:98:48:0f:36,47.7086725,-122.3218043,15:28:34,7,10.2371,0,128.525,128.525,0,0,-49,-49,wifi
2,11/8/18,47.70866183,-122.322067,15:28:35,9e:6b:6e:2c:c0:84,47.70866183,-122.322067,15:28:35,7,9.5161,0,110.308,110.308,0,0,-48,-47,wifi
1,11/8/18,47.708619,-122.322683,15:28:45,86:f7:ff:be:65:e0,47.708619,-122.322683,15:28:45,7,2.78372,0,69.5282,69.5282,0,0,-45,-45,wifi
1,11/8/18,47.70866917,-122.3227675,15:28:59,d6:b9:46:6a:d4:fa,47.70866917,-122.3227675,15:28:59,7,1.40274,0,69.1613,69.1613,0,0,-47,-47,wifi
1,11/8/18,47.70868433,-122.3227917,15:29:05,c2:6a:ac:ec:07:bf,47.70868433,-122.3227917,15:29:05,7,1.23687,0,69.3149,69.3149,0,0,-45,-45,wifi
2,11/8/18,47.7086665,-122.3227988,15:29:20,8a:4d:38:30:8c:8f,47.7086665,-122.3227988,15:29:20,7,0.134141,0,67.4336,67.4336,0,0,-46,-45,wifi
1,11/8/18,47.708668,-122.3228025,15:29:23,f6:30:d9:a4:97:71,47.708668,-122.3228025,15:29:23,7,0,0,67.3894,67.3894,0,0,-47,-47,wifi
1,11/8/18,47.70866833,-122.3228047,15:29:25,d2:32:00:5d:e9:98,47.70866833,-122.3228047,15:29:25,7,0.139262,0,67.315,67.315,0,0,-63,-63,wifi
1,11/8/18,47.70860017,-122.323113,15:29:39,1a:65:c9:12:76:2e,47.70860017,-122.323113,15:29:39,7,5.97535,0,48.8282,48.8282,0,0,-57,-57,wifi
1,11/8/18,47.70850683,-122.3233283,15:29:43,6a:dc:7b:0e:10:bc,47.70850683,-122.3233283,15:29:43,7,5.17916,0,34.7741,34.7741,0,0,-51,-51,wifi
2,11/8/18,47.70846883,-122.3233588,15:29:45,38:80:df:e2:5d:da,47.70846883,-122.3233588,15:29:45,7,5.16533,0,30.4482,30.4482,0,0,-68,-65,wifi
1,11/8/18,47.70822067,-122.3233848,15:30:09,b4:ef:39:34:78:24,47.70822067,-122.3233848,15:30:09,7,0.339194,0,3.25307,3.25307,0,0,-79,-79,wifi
1,11/8/18,47.70819017,-122.3234108,15:30:11,fa:ab:a0:1a:30:af,47.70819017,-122.3234108,15:30:11,7,2.19822,0,3.55294,3.55294,0,0,-41,-41,wifi
1,11/8/18,47.70806567,-122.3234103,15:30:15,38:59:f9:5e:ae:63,47.70806567,-122.3234103,15:30:15,7,0,0,14.7933,14.7933,0,0,-79,-79,wifi
3,11/8/18,47.70667383,-122.3233258,15:30:38,00:16:75:1B:45:07,47.70774517,-122.3233543,15:30:18,7,208.691,25.2218,84.9556,50.0195,20,10.4345,0,0,bluetooth
3,11/8/18,47.70667383,-122.3233258,15:30:38,00:1D:31:0E:1F:18,47.70774517,-122.3233543,15:30:18,7,208.691,25.2218,84.9556,50.0195,20,10.4345,0,0,bluetooth
1,11/8/18,47.7072975,-122.3233627,15:30:21,ba:3b:2b:df:91:67,47.7072975,-122.3233627,15:30:21,7,12.545,0,99.7883,99.7883,0,0,-43,-43,wifi
1,11/8/18,47.70695033,-122.3233508,15:30:25,5e:57:32:13:85:b0,47.70695033,-122.3233508,15:30:25,7,9.18103,0,115.742,115.742,0,0,-45,-45,wifi
2,11/8/18,47.70674983,-122.3233195,15:30:30,6e:b8:bf:6b:b6:d5,47.70674983,-122.3233195,15:30:30,7,0,0,93.3928,93.3928,0,0,-58,-55,wifi
1,11/8/18,47.70669717,-122.3233047,15:30:32,06:15:ca:4a:cc:00,47.70669717,-122.3233047,15:30:32,7,0,0,87.5236,87.5236,0,0,-51,-51,wifi
1,11/8/18,47.70670633,-122.3233317,15:30:35,42:45:c7:bf:e2:d7,47.70670633,-122.3233317,15:30:35,7,0.851674,0,88.5802,88.5802,0,0,-51,-51,wifi
2,11/8/18,47.70670633,-122.3233317,15:30:35,96:48:ee:a9:32:4c,47.70670633,-122.3233317,15:30:35,7,0.851674,0,88.5802,88.5802,0,0,-57,-53,wifi
1,11/8/18,47.706676,-122.3233313,15:30:39,76:6f:f9:d0:0d:f7,47.706676,-122.3233313,15:30:39,7,0.659234,0,85.2086,85.2086,0,0,-39,-39,wifi
1,11/8/18,47.70666583,-122.3233285,15:30:41,8c:79:67:51:0e:f8,47.70666583,-122.3233285,15:30:41,7,0.589402,0,84.072,84.072,0,0,-67,-67,wifi
1,11/8/18,47.70662167,-122.3233237,15:30:45,ea:0a:d3:eb:04:ad,47.70662167,-122.3233237,15:30:45,7,3.05758,0,79.1541,79.1541,0,0,-45,-45,wifi
1,11/8/18,47.70643983,-122.3233562,15:30:50,f4:8c:50:14:73:c8,47.70643983,-122.3233562,15:30:50,7,6.45778,0,59.0819,59.0819,0,0,-85,-85,wifi
2,11/8/18,47.7062035,-122.3233578,15:30:53,2a:fe:ef:a0:d5:4d,47.7062035,-122.3233578,15:30:53,7,6.66451,0,32.9606,32.9606,0,0,-44,-41,wifi
1,11/8/18,47.7062035,-122.3233578,15:30:53,ee:50:20:46:32:84,47.7062035,-122.3233578,15:30:53,7,6.66451,0,32.9606,32.9606,0,0,-57,-57,wifi
1,11/8/18,47.70609117,-122.323353,15:30:58,4a:ce:7b:8d:33:87,47.70609117,-122.323353,15:30:58,7,1.22265,0,20.5925,20.5925,0,0,-63,-63,wifi
1,11/8/18,47.70609117,-122.323353,15:30:59,36:45:31:c7:f6:66,47.70609117,-122.323353,15:30:59,7,1.32495,0,20.5925,20.5925,0,0,-41,-41,wifi
1,11/8/18,47.70602933,-122.3233208,15:31:07,a2:59:49:ca:bb:7e,47.70602933,-122.3233208,15:31:07,7,0.674418,0,13.3976,13.3976,0,0,-61,-61,wifi
1,11/8/18,47.706018,-122.323315,15:31:08,7a:94:9a:52:30:d0,47.706018,-122.323315,15:31:08,7,1.3328,0,12.0923,12.0923,0,0,-65,-65,wifi
2,11/8/18,47.70600583,-122.3233058,15:31:11,30:4b:07:d1:4e:02,47.70600583,-122.3233058,15:31:11,7,1.33778,0,10.6802,10.6802,0,0,-52,-51,wifi
1,11/8/18,47.70568267,-122.3232737,15:31:40,0a:5d:ab:38:6f:78,47.70568267,-122.3232737,15:31:40,7,0,0,25.3309,25.3309,0,0,-43,-43,wifi
1,11/8/18,47.70568267,-122.3232737,15:31:40,4a:d7:e1:ad:8f:df,47.70568267,-122.3232737,15:31:40,7,0,0,25.3309,25.3309,0,0,-51,-51,wifi
1,11/8/18,47.70480417,-122.3234233,15:31:48,06:27:cc:dc:f9:a4,47.70480417,-122.3234233,15:31:48,7,12.6952,0,123.322,123.322,0,0,-49,-49,wifi
2,11/8/18,47.70468067,-122.3234205,15:31:50,b6:58:bf:76:7a:02,47.70468067,-122.3234205,15:31:49,7,39.6402,12.9536,137.002,137.002,1,39.6402,-52,-47,wifi
1,11/8/18,47.703307,-122.3235145,15:32:09,56:a7:e4:a6:f1:2a,47.703307,-122.3235145,15:32:09,7,3.91993,0,16.6614,16.6614,0,0,-35,-35,wifi
1,11/8/18,47.70320367,-122.32525,15:32:40,0e:aa:52:f9:4d:33,47.70320367,-122.32525,15:32:40,7,6.59911,0,116.941,116.941,0,0,-59,-59,wifi
1,11/8/18,47.70320383,-122.3254897,15:32:46,96:9e:df:25:91:cf,47.70320383,-122.3254897,15:32:46,7,0,0,134.93,134.93,0,0,-75,-75,wifi
3,11/8/18,47.70327883,-122.3260255,15:32:57,A8:A7:95:7F:AB:FC,47.70322,-122.3255022,15:32:47,7,73.6227,1.56442,166.427,135.86,10,7.36227,0,0,bluetooth
1,11/8/18,47.703253,-122.3257052,15:32:54,2e:1d:9c:eb:9b:27,47.703253,-122.3257052,15:32:54,7,7.44916,0,151.148,151.148,0,0,-77,-77,wifi
250,11/8/18,47.66162367,-122.3174977,16:03:45,b8:27:eb:68:c4:a3,47.7028415,-122.3274123,15:38:00,8,12941.9,1.79049,78.3527,9.43166,1545,8.37665,-25.464,-21,wifi
8,11/8/18,47.70303,-122.3272188,15:38:49,36:8e:87:6a:f3:2a,47.70282467,-122.3273675,15:38:05,8,102.748,0.990005,16.5889,8.82255,44,2.33518,-28.25,-19,wifi
1,11/8/18,47.70278967,-122.3273255,15:38:33,c4:21:c8:47:a1:ca,47.70278967,-122.3273255,15:38:33,8,3.1159,0,11.8437,11.8437,0,0,-77,-77,wifi
7,11/8/18,47.66466433,-122.317347,16:01:12,d0:13:fd:63:8b:eb,47.70278967,-122.3273255,15:38:33,8,12057.3,2.43587,14.0309,11.8437,1359,8.87215,-64.1429,-59,wifi
2,11/8/18,47.7032435,-122.325753,15:39:06,ba:9c:b5:8f:8d:14,47.7032435,-122.325753,15:39:06,8,9.879,0,123.506,123.506,0,0,-82,-81,wifi
1,11/8/18,47.7033805,-122.3240897,15:39:18,10:8e:e0:e3:e0:87,47.7033805,-122.3240897,15:39:18,8,0,0,79.9729,79.9729,0,0,-65,-65,wifi
5,11/8/18,47.70426317,-122.3228083,15:39:57,2C:6F:C9:2B:B4:16,47.7033295,-122.3239003,15:39:23,8,410.304,2.53092,82.3343,67.941,34,12.0678,0,0,bluetooth
31,11/8/18,47.66186917,-122.317569,16:03:26,8c:85:90:7c:90:8e,47.703272,-122.323609,15:39:28,8,12359.8,10.1265,103.566,51.4624,1438,8.59516,-22.5484,-19,wifi
6,11/8/18,47.708246,-122.3236442,15:42:18,a2:c0:dd:46:4b:fc,47.70316733,-122.3236208,15:39:36,8,1297.43,5.18891,75.5015,59.6231,162,8.00883,-22.6667,-21,wifi
1,11/8/18,47.703121,-122.3233788,15:39:40,da:a1:19:2b:e6:3e,47.703121,-122.3233788,15:39:40,8,7.13931,0,52.7818,52.7818,0,0,-51,-51,wifi
1,11/8/18,47.707552,-122.3232942,15:40:49,84:7a:88:34:9a:3c,47.707552,-122.3232942,15:40:49,8,4.71113,0,115.746,115.746,0,0,-87,-87,wifi
3,11/8/18,47.7077715,-122.3238998,15:41:40,38:59:f9:5e:ae:63,47.70783117,-122.3232688,15:41:02,8,159.714,5.52845,121.271,86.7542,38,4.20299,-80.3333,-79,wifi
1,11/8/18,47.707998,-122.3233457,15:41:15,e4:f0:42:66:1a:9e,47.707998,-122.3233457,15:41:15,8,0,0,74.4265,74.4265,0,0,-67,-67,wifi
1,11/8/18,47.7079025,-122.3234182,15:41:19,12:e7:fa:20:f7:65,47.7079025,-122.3234182,15:41:19,8,13.2992,0,86.1413,86.1413,0,0,-71,-71,wifi
1,11/8/18,47.7077715,-122.3238998,15:41:40,46:d8:a7:54:00:c4,47.7077715,-122.3238998,15:41:40,8,5.77888,0,121.271,121.271,0,0,-69,-69,wifi
1,11/8/18,47.7077715,-122.3238998,15:41:40,fa:4a:45:d5:a5:d7,47.7077715,-122.3238998,15:41:40,8,5.77888,0,121.271,121.271,0,0,-75,-75,wifi
1,11/8/18,47.707797,-122.3238327,15:41:41,da:a1:19:83:24:f1,47.707797,-122.3238327,15:41:41,8,1.66289,0,115.669,115.669,0,0,-59,-59,wifi
1,11/8/18,47.7079425,-122.3235348,15:41:57,de:ce:33:9f:8a:1a,47.7079425,-122.3235348,15:41:57,8,0,0,88.4307,88.4307,0,0,-71,-71,wifi
1,11/8/18,47.708246,-122.3236442,15:42:19,de:a9:ee:8b:4f:f1,47.708246,-122.3236442,15:42:19,8,4.07115,0,75.5015,75.5015,0,0,-69,-69,wifi
1,11/8/18,47.708454,-122.3229937,15:42:31,46:44:87:1a:2e:81,47.708454,-122.3229937,15:42:31,8,0,0,21.5619,21.5619,0,0,-73,-73,wifi
1,11/8/18,47.70829433,-122.3231627,15:42:43,da:a1:19:5e:2d:e5,47.70829433,-122.3231627,15:42:43,8,0,0,41.3861,41.3861,0,0,-55,-55,wifi
1,11/8/18,47.70829433,-122.3231627,15:42:43,30:c3:d9:f5:f6:0b,47.70829433,-122.3231627,15:42:43,8,0,0,41.3861,41.3861,0,0,-71,-71,wifi
1,11/8/18,47.70829433,-122.3231627,15:42:47,7e:75:70:a4:34:ff,47.70829433,-122.3231627,15:42:47,8,0,0,41.3861,41.3861,0,0,-67,-67,wifi
1,11/8/18,47.7088615,-122.3225718,15:42:55,26:31:c7:40:a9:02,47.7088615,-122.3225718,15:42:55,8,0,0,39.7353,39.7353,0,0,-73,-73,wifi
1,11/8/18,47.7086065,-122.3219715,15:43:04,c6:ef:bc:5c:80:87,47.7086065,-122.3219715,15:43:04,8,8.91088,0,57.2291,57.2291,0,0,-63,-63,wifi
1,11/8/18,47.7086065,-122.3219715,15:43:04,42:11:24:a9:04:02,47.7086065,-122.3219715,15:43:04,8,8.91088,0,57.2291,57.2291,0,0,-51,-51,wifi
1,11/8/18,47.70846583,-122.3209813,15:43:11,14:2d:27:9a:a3:17,47.70846583,-122.3209813,15:43:11,8,11.8933,0,130.839,130.839,0,0,-83,-83,wifi
1,11/8/18,47.70844733,-122.3208248,15:43:13,64:5a:04:4d:bd:79,47.70844733,-122.3208248,15:43:13,8,11.6734,0,142.673,142.673,0,0,-83,-83,wifi
1,11/8/18,47.70843033,-122.3206713,15:43:14,e6:f8:29:50:0a:55,47.70843033,-122.3206713,15:43:14,8,0,0,154.285,154.285,0,0,-61,-61,wifi
5,11/8/18,47.70843283,-122.317979,15:43:38,CC:C5:0A:82:69:CB,47.7084865,-122.3201082,15:43:17,8,331.963,10.9476,112.97,196.26,21,15.8078,0,0,bluetooth
1,11/8/18,47.70843283,-122.317979,15:43:38,92:56:1d:cd:39:e7,47.70843283,-122.317979,15:43:38,8,4.37858,0,112.97,112.97,0,0,-55,-55,wifi
1,11/8/18,47.70780217,-122.3180185,15:43:50,2a:8e:8c:84:1e:df,47.70780217,-122.3180185,15:43:50,8,0,0,43.1598,43.1598,0,0,-55,-55,wifi
1,11/8/18,47.7010755,-122.3176118,15:44:40,66:04:ad:a0:c5:17,47.7010755,-122.3176118,15:44:40,8,0,0,95.3959,95.3959,0,0,-53,-53,wifi
1,11/8/18,47.698549,-122.3172997,15:45:01,78:11:dc:01:bd:bc,47.698549,-122.3172997,15:45:01,8,0,0,131.901,131.901,0,0,-77,-77,wifi
1,11/8/18,47.69758567,-122.3171772,15:45:14,f6:3e:32:79:24:0f,47.69758567,-122.3171772,15:45:14,8,0,0,43.9739,43.9739,0,0,-51,-51,wifi
1,11/8/18,47.69711117,-122.3173972,15:45:41,28:a1:83:fb:ee:e4,47.69711117,-122.3173972,15:45:41,8,0,0,38.097,38.097,0,0,-85,-85,wifi
1,11/8/18,47.69716517,-122.317437,15:45:47,da:a1:19:2c:54:1a,47.69716517,-122.317437,15:45:47,8,0,0,31.4802,31.4802,0,0,-55,-55,wifi
1,11/8/18,47.69697583,-122.3174743,15:45:58,d6:9a:fa:a5:ee:84,47.69697583,-122.3174743,15:45:58,8,2.39715,0,48.9731,48.9731,0,0,-59,-59,wifi
1,11/8/18,47.69629667,-122.3176658,15:46:21,dc:38:e1:88:41:00,47.69629667,-122.3176658,15:46:21,8,0,0,91.2739,91.2739,0,0,-77,-77,wifi
1,11/8/18,47.6945885,-122.3178015,15:46:46,82:de:bc:c9:e1:47,47.6945885,-122.3178015,15:46:46,8,0,0,79.835,79.835,0,0,-47,-47,wifi
1,11/8/18,47.69449317,-122.3178262,15:46:48,da:a1:19:05:f2:8d,47.69449317,-122.3178262,15:46:48,8,6.26599,0,69.5323,69.5323,0,0,-55,-55,wifi
1,11/8/18,47.69440683,-122.3178093,15:46:49,46:86:15:17:c0:0c,47.69440683,-122.3178093,15:46:49,8,9.68312,0,59.8497,59.8497,0,0,-57,-57,wifi
3,11/8/18,47.69371067,-122.317572,15:47:16,60:01:94:65:0d:bf,47.69405167,-122.3177062,15:46:52,8,126.965,11.3984,20.4063,19.769,24,5.29021,-71.6667,-67,wifi
1,11/8/18,47.69364983,-122.3175295,15:46:58,b6:37:b5:7e:ab:50,47.69364983,-122.3175295,15:46:58,8,2.63654,0,27.8824,27.8824,0,0,-51,-51,wifi
2,11/8/18,47.69366467,-122.3175447,15:47:23,60:01:94:6d:14:e8,47.69372833,-122.3175958,15:47:03,8,49.9912,3.25187,25.8975,17.8576,20,2.49956,-75,-71,wifi
1,11/8/18,47.69329283,-122.3174435,15:47:29,d6:9b:02:87:40:8a,47.69329283,-122.3174435,15:47:29,8,0,0,67.3396,67.3396,0,0,-45,-45,wifi
1,11/8/18,47.6922285,-122.3174588,15:47:40,0e:2c:79:81:e3:85,47.6922285,-122.3174588,15:47:40,8,0,0,183.818,183.818,0,0,-71,-71,wifi
1,11/8/18,47.69203067,-122.3174625,15:47:49,da:a1:19:71:a1:c5,47.69203067,-122.3174625,15:47:49,8,6.97001,0,205.698,205.698,0,0,-57,-57,wifi
6,11/8/18,47.69007117,-122.3173717,15:48:15,90:3A:E6:15:64:1A,47.69203067,-122.3174625,15:47:49,8,289.776,8.57377,26.3543,205.698,26,11.1452,0,0,bluetooth
