detectionNum,distance,speedMax,distanceToEnd,distanceToStart,duration,speedAvg,date,timeEnd,MAC,timeStart,endLat,endLon,startLon,startLat,label,avg_RSSI,max_RSSI
3,10106.3,6.93618,10.463,31.7412,1767,5.71946,3/6/18,11:21:07,20:2d:07:f6:0d:67,10:51:40,47.719,-122.295,47.7616,-122.192,1,-65.6667,-47
481,10652.1,31.3464,54.7999,31.7412,2651,4.01816,3/6/18,11:35:54,b8:27:eb:64:2c:fc,10:51:43,47.6688,-122.301,47.7616,-122.192,1,-22.6674,-19
73,6622.84,18.4704,226.664,31.7412,1273,5.20254,3/6/18,11:13:11,48:db:50:35:d4:e7,10:51:58,47.7521,-122.28,47.7616,-122.192,1,-47.8493,-35
13,16132,6.92694,97.1825,31.7412,2602,6.19983,3/6/18,11:35:37,dc:ef:ca:56:c4:7d,10:52:15,47.6692,-122.301,47.7616,-122.192,1,-65.6154,-59
58,14698.2,9.47423,27.1111,31.7412,2188,6.71763,3/6/18,11:31:13,8c:85:90:84:50:96,10:54:45,47.6831,-122.301,47.7616,-122.192,1,-59,-51
60,17423.4,26.0953,18.3265,31.7412,504,34.5703,3/6/18,11:03:13,c0:ce:cd:e9:79:85,10:54:49,47.7559,-122.235,47.7616,-122.192,1,-41.6,-33
9,6695.77,33.9657,172.25,31.7412,1055,6.34671,3/6/18,11:12:32,0e:2a:a4:68:12:69,10:54:57,47.7524,-122.279,47.7616,-122.192,1,-57.4444,-53
6,526.34,66.302,38.0031,31.7412,25,21.0536,3/6/18,10:55:23,E8:07:BF:14:F7:AA,10:54:58,47.7616,-122.198,47.7616,-122.192,1,0,0
6,2786.9,17.9723,674.476,31.7412,442,6.3052,3/6/18,11:02:22,dc:ef:ca:ff:1a:05,10:55:00,47.7533,-122.227,47.7616,-122.192,1,-56.6667,-49
4,2752.62,10.9308,391.419,136.076,451,6.10338,3/6/18,11:02:40,74:4a:a4:eb:5e:35,10:55:09,47.7544,-122.23,47.7624,-122.196,1,-77.5,-75
74,14909.7,8.54288,273.288,11.9749,2221,6.71304,3/6/18,11:32:20,ac:bc:32:9f:d1:2d,10:55:19,47.6787,-122.301,47.7619,-122.197,1,-65.9189,-55
10,394.156,11.8488,420.382,74.308,147,2.68133,3/6/18,10:57:53,86:25:64:e8:60:6b,10:55:26,47.7593,-122.201,47.7614,-122.198,1,-56,-51
172,15139.2,36.58,380.241,173.639,427,35.4547,3/6/18,11:02:41,58:40:4E:16:31:32,10:55:34,47.7544,-122.23,47.7609,-122.199,1,0,0
2,344.836,5.65305,582.377,311.984,61,5.65305,3/6/18,10:58:07,ee:40:8b:60:f5:52,10:57:06,47.7594,-122.204,47.7595,-122.2,1,-43,-43
3,252.093,6.33541,854.177,608.862,61,4.13267,3/6/18,10:59:10,c6:29:ed:45:f9:3b,10:58:09,47.759,-122.208,47.7594,-122.205,1,-45,-43
8,4457.4,12.7887,155.76,725.597,1298,3.43405,3/6/18,11:20:28,88:79:7e:55:a0:60,10:58:50,47.7214,-122.294,47.7593,-122.206,1,-69.25,-63
9,1473.04,21.2199,188.874,1656.81,88,16.7391,3/6/18,11:02:55,72:c2:95:57:97:bd,11:01:27,47.7553,-122.232,47.7504,-122.214,1,-42.3333,-41
4,156.3,13.969,19.3402,174.213,16,9.76878,3/6/18,11:03:12,00:1E:AE:2A:BF:B9,11:02:56,47.7559,-122.234,47.7553,-122.233,1,0,0
3,7322.4,6.28966,15.6347,91.8268,1252,5.84856,3/6/18,11:23:54,c4:8e:8f:fb:2f:5b,11:03:02,47.7087,-122.301,47.7557,-122.234,1,-61.6667,-57
3,540.303,8.95209,2.18938,19.3402,62,8.71456,3/6/18,11:04:14,0a:8e:4b:c1:49:aa,11:03:12,47.7571,-122.241,47.7559,-122.234,1,-50.3333,-47
18,12538.2,11.3426,75.4422,245.877,1885,6.65156,3/6/18,11:35:18,8c:f5:a3:87:5e:8e,11:03:53,47.6712,-122.301,47.7565,-122.238,1,-62.1111,-53
4,1155.76,5.50563,342.459,142.35,240,4.81566,3/6/18,11:09:08,8a:48:ae:aa:ed:f7,11:05:08,47.7585,-122.259,47.7573,-122.243,1,-59.5,-57
6,305.729,13.2099,155.336,151.577,26,11.7588,3/6/18,11:06:20,E9:08:EF:19:00:06,11:05:54,47.7581,-122.247,47.7574,-122.243,1,0,0
20,11121.6,9.30313,19.0696,17.1063,1589,6.99911,3/6/18,11:33:20,02:8d:61:f2:fe:31,11:06:51,47.676,-122.301,47.7584,-122.249,1,-62.4,-53
31,310.325,14.2204,296.342,9.78846,100,3.10325,3/6/18,11:08:44,E4:04:39:24:06:D2,11:07:04,47.7587,-122.253,47.7584,-122.249,1,0,0
6,320.917,17.5415,13.0897,310.096,26,12.343,3/6/18,11:09:36,00:16:74:4F:50:C0,11:09:10,47.7583,-122.263,47.7585,-122.259,1,0,0
3,8533.7,6.98911,123.315,310.096,1221,6.98911,3/6/18,11:29:31,7c:7a:91:d4:46:80,11:09:10,47.6872,-122.301,47.7585,-122.259,1,-83.6667,-77
3,570.001,9.50002,453.947,117.001,61,9.34428,3/6/18,11:10:24,96:f7:d2:13:ee:b5,11:09:23,47.7578,-122.269,47.7584,-122.262,1,-45.6667,-41
15,6576.42,15.179,54.2232,22.0596,817,8.04948,3/6/18,11:23:28,10:f1:f2:36:67:fd,11:09:51,47.709,-122.301,47.7583,-122.263,1,-69.8,-67
9,9566.71,9.26468,2.9366,609.045,1352,7.07597,3/6/18,11:33:07,d0:13:fd:24:52:bb,11:10:35,47.6762,-122.301,47.7568,-122.271,1,-61.2222,-55
3,561.742,5.73149,297.276,264.513,121,4.6425,3/6/18,11:13:25,16:c9:c5:93:f0:22,11:11:24,47.7518,-122.281,47.7544,-122.274,1,-50.3333,-41
70,10248.5,15.4152,54.7999,237.656,1462,7.00994,3/6/18,11:35:52,b8:86:87:96:05:51,11:11:30,47.6688,-122.301,47.7542,-122.275,1,-50.9143,-41
2,205.199,3.36392,227.46,22.2702,61,3.36392,3/6/18,11:13:17,ac:5f:3e:37:e9:0e,11:12:16,47.7521,-122.28,47.7531,-122.278,1,-68,-67
5,144.431,11.8143,231.308,89.8914,21,6.87765,3/6/18,11:12:46,10:4E:89:0A:4B:A1,11:12:25,47.7521,-122.28,47.7528,-122.279,1,0,0
4,374.349,21.4011,564.542,193.335,68,5.50513,3/6/18,11:13:42,16:03:47:20:2b:53,11:12:34,47.7501,-122.284,47.7523,-122.28,1,-60,-57
5,895.703,14.4303,223.111,1094.5,63,14.2175,3/6/18,11:15:45,42:95:53:71:f9:3d,11:14:42,47.7352,-122.293,47.7423,-122.287,1,-63,-61
7,287.183,18.0539,179.465,451.235,30,9.57277,3/6/18,11:15:56,A0:14:3D:45:27:7C,11:15:26,47.7348,-122.292,47.7372,-122.292,1,0,0
3,409.2,6.60001,28.0841,437.185,63,6.49524,3/6/18,11:16:30,46:25:51:07:2b:c5,11:15:27,47.7334,-122.292,47.7371,-122.292,1,-53,-41
28,7430.84,14.3899,57.4747,28.0841,1171,6.34572,3/6/18,11:35:59,48:88:ca:42:c1:f9,11:16:28,47.6688,-122.301,47.7334,-122.292,1,-75.8571,-69
57,7142.38,24.2198,63.3909,28.0841,1126,6.34314,3/6/18,11:35:17,a8:a6:68:25:eb:85,11:16:31,47.6713,-122.301,47.7334,-122.292,1,-69.5965,-63
3,1201.74,9.27743,17.877,18.8915,180,6.67632,3/6/18,11:19:45,be:ab:0e:40:23:08,11:16:45,47.7226,-122.294,47.7333,-122.292,1,-59.6667,-57
60,7401.44,15.8431,54.7999,12.2308,1147,6.45287,3/6/18,11:35:53,24:4b:81:b6:5f:42,11:16:46,47.6688,-122.301,47.7332,-122.292,1,-61.0667,-53
5,284.807,16.6911,497.555,212.782,21,13.5623,3/6/18,11:17:23,0C:A6:94:BB:A3:12,11:17:02,47.7287,-122.292,47.7312,-122.292,1,0,0
4,1041.51,8.73068,34.2365,538.161,201,5.18167,3/6/18,11:20:55,e6:8a:e1:7d:19:cf,11:17:34,47.7192,-122.295,47.7283,-122.292,1,-42,-41
6,329.573,17.277,276.132,557.839,26,12.6759,3/6/18,11:19:06,00:04:3E:90:DD:46,11:18:40,47.7252,-122.292,47.7281,-122.292,1,0,0
91,260.771,15.2942,303.934,560.58,18,14.4873,3/6/18,11:19:05,6c:40:08:93:7a:56,11:18:47,47.7254,-122.292,47.7278,-122.292,1,-52.4505,-45
4,535.811,8.78379,17.877,506.545,62,8.64212,3/6/18,11:19:53,06:7b:f6:2b:93:ec,11:18:51,47.7226,-122.294,47.7273,-122.292,1,-50.5,-41
5,10.8702,2.03529,17.877,7.93857,21,0.517627,3/6/18,11:19:52,A0:6A:44:02:BD:FB,11:19:31,47.7226,-122.294,47.7226,-122.293,1,0,0
17,6188.56,8.45574,53.4757,11.3527,976,6.34074,3/6/18,11:35:48,00:fc:8b:81:ce:2c,11:19:32,47.6688,-122.301,47.7226,-122.294,1,-77.4706,-71
5,303.336,18.4532,100.209,155.76,20,15.1668,3/6/18,11:20:48,A8:6B:AD:0A:2A:10,11:20:28,47.7198,-122.295,47.7214,-122.294,1,0,0
28,5047.32,14.2114,11.9103,58.2234,784,6.43791,3/6/18,11:33:56,04:1b:6d:a1:f4:76,11:20:52,47.6761,-122.301,47.7194,-122.295,1,-48.9286,-41
2,120.81,1.94855,79.7942,41.2664,62,1.94855,3/6/18,11:21:55,42:ab:ef:82:23:cf,11:20:53,47.7183,-122.296,47.7193,-122.295,1,-45,-41
2,61.3011,0.00508597,53.1563,10.9237,39,1.57182,3/6/18,11:21:52,9c:a3:a9:30:bf:9a,11:21:13,47.7186,-122.296,47.7191,-122.295,1,-86,-83
24,5367.49,13.4032,87.9062,10.7361,797,6.73461,3/6/18,11:34:42,ec:9b:f3:fa:3d:56,11:21:25,47.6727,-122.301,47.7191,-122.296,1,-59.3333,-45
2,915.915,10.065,15.6347,312.176,91,10.065,3/6/18,11:23:46,d0:04:01:16:4b:90,11:22:15,47.7087,-122.301,47.7164,-122.297,1,-77,-73
5,289.312,18.5265,514.208,440.879,21,13.7767,3/6/18,11:22:47,28:C6:3F:6F:02:C4,11:22:26,47.7129,-122.299,47.7153,-122.298,1,0,0
2,742.868,7.28302,15.6347,485.543,102,7.28302,3/6/18,11:24:13,92:bc:21:c8:59:18,11:22:31,47.7087,-122.301,47.715,-122.298,1,-59,-59
3,28.1566,0.00227989,15.9985,14.9962,63,0.44693,3/6/18,11:24:43,d4:6a:6a:83:72:d7,11:23:40,47.7087,-122.301,47.7086,-122.301,1,-86.3333,-83
3,2825.67,6.72778,49.2478,15.6347,420,6.72778,3/6/18,11:30:59,72:72:b7:ee:fb:1f,11:23:59,47.6833,-122.301,47.7087,-122.301,1,-60.3333,-57
2,1916.61,7.85497,20.2308,15.9985,244,7.85497,3/6/18,11:28:40,e8:50:8b:a1:1e:99,11:24:36,47.6914,-122.302,47.7087,-122.301,1,-75,-73
2,133.217,12.1106,139.66,13.0368,11,12.1106,3/6/18,11:25:01,f6:be:a2:d5:a1:27,11:24:50,47.7073,-122.302,47.7084,-122.301,1,-54,-45
2,628.998,10.3114,14.6569,316.939,61,10.3114,3/6/18,11:26:11,8a:a6:29:96:ea:56,11:25:10,47.7002,-122.303,47.7057,-122.302,1,-51,-45
3,33.8265,8.45663,87.7965,54.1825,4,8.45663,3/6/18,11:26:33,4a:47:02:67:00:b5,11:26:29,47.6994,-122.304,47.6997,-122.304,1,-67.6667,-67
3,206.578,10.5208,148.174,214.401,20,10.3289,3/6/18,11:27:03,40:49:0F:B9:87:7A,11:26:43,47.6966,-122.306,47.6984,-122.305,1,0,0
3,206.578,10.5208,148.174,214.401,20,10.3289,3/6/18,11:27:03,00:04:4B:74:9D:1F,11:26:43,47.6966,-122.306,47.6984,-122.305,1,0,0
9,2823.49,10.5377,8.63174,162.895,476,5.9317,3/6/18,11:34:57,84:a1:34:e1:68:b7,11:27:01,47.6719,-122.301,47.6967,-122.306,1,-59.4444,-49
4,1510.48,5.74327,11.0133,75.7464,263,5.74327,3/6/18,11:31:39,b8:d7:af:1e:79:e0,11:27:16,47.6827,-122.301,47.6959,-122.306,1,-47.5,-45
6,1027.98,7.96475,244.339,166.025,175,5.87417,3/6/18,11:32:02,dc:ef:ca:e6:a6:82,11:29:07,47.6806,-122.301,47.6899,-122.301,1,-58.6667,-49
4,1113.3,11.1143,306.171,259.749,182,6.11701,3/6/18,11:32:17,76:2c:56:34:c8:29,11:29:15,47.679,-122.301,47.689,-122.302,1,-39.5,-37
3,280.638,6.84483,18.8315,284.883,41,6.84483,3/6/18,11:29:58,f8:59:71:4e:c6:d1,11:29:17,47.6863,-122.301,47.6887,-122.302,1,-73,-71
6,219.827,13.4628,17.104,216.434,26,8.45489,3/6/18,11:29:48,68:27:37:53:AA:D1,11:29:22,47.6862,-122.301,47.688,-122.302,1,0,0
12,391.507,13.1282,10.5896,23.5479,94,4.16497,3/6/18,11:31:16,7e:08:58:d7:90:99,11:29:42,47.6829,-122.301,47.6863,-122.301,1,-56.1667,-51
5,174.262,12.5264,45.8164,154.487,23,7.57663,3/6/18,11:30:47,D0:2B:20:A9:CC:51,11:30:24,47.6832,-122.301,47.6848,-122.301,1,0,0
5,174.262,12.5264,45.8164,154.487,23,7.57663,3/6/18,11:30:47,C8:29:2A:07:5E:79,11:30:24,47.6832,-122.301,47.6848,-122.301,1,0,0
9,1447.51,12.6179,164.157,65.2581,287,5.0436,3/6/18,11:35:25,d0:2b:20:a9:cc:6d,11:30:38,47.6704,-122.301,47.6834,-122.301,1,-49.4444,-41
2,142.548,3.16774,95.1007,49.2478,45,3.16774,3/6/18,11:31:49,6e:c2:2a:ea:f0:1d,11:31:04,47.682,-122.301,47.6833,-122.301,1,-47,-45
6,630.309,11.027,63.6269,339.374,26,24.2426,3/6/18,11:32:40,E4:7D:BD:1F:63:F1,11:32:14,47.6768,-122.301,47.6793,-122.301,1,0,0
4,72.6082,12.4028,89.4846,19.0696,61,1.1903,3/6/18,11:34:18,42:74:db:6c:13:07,11:33:17,47.6754,-122.301,47.676,-122.301,1,-39,-33
7,13.9542,2.49683,11.0222,19.0696,29,0.481181,3/6/18,11:33:51,00:1D:31:0C:09:FF,11:33:22,47.6761,-122.301,47.676,-122.301,1,0,0
5,235.133,13.2685,40.7267,207.133,20,11.7566,3/6/18,11:34:47,74:5E:1C:D8:0B:43,11:34:27,47.6722,-122.301,47.6744,-122.301,1,0,0
27,398.922,12.575,189.738,209.131,54,7.38745,3/6/18,11:35:26,ac:bc:32:a6:8d:1b,11:34:32,47.6702,-122.301,47.6738,-122.301,1,-56.2593,-49
5,76.4758,9.6515,54.7999,127.43,20,3.82379,3/6/18,11:35:54,00:06:66:8E:DB:56,11:35:34,47.6688,-122.301,47.6694,-122.301,1,0,0
4,42.4713,2.23533,54.7999,97.1825,19,2.23533,3/6/18,11:35:56,3a:35:bc:67:87:80,11:35:37,47.6688,-122.301,47.6692,-122.301,1,-59.5,-57
408,8876.29,23.5242,92.6821,135.902,3060,2.90075,3/6/18,8:31:36,b8:27:eb:64:2c:fc,7:40:36,47.7623,-122.193,47.6535,-122.305,1,-28.6225,-23
177,18359,18.4985,29.5039,200.912,3003,6.11356,3/6/18,8:30:47,00:fc:8b:04:71:12,7:40:44,47.7636,-122.194,47.654,-122.305,1,-43.3503,-33
36,438.25,11.4515,86.2801,212.489,111,3.94819,3/6/18,7:42:43,f4:5c:89:ba:3e:1f,7:40:52,47.658,-122.304,47.6541,-122.305,1,-62.2778,-55
3,259.422,5.76494,91.9975,212.489,45,5.76494,3/6/18,7:41:37,d4:a3:3d:bc:33:ec,7:40:52,47.6564,-122.305,47.6541,-122.305,1,-67.6667,-61
79,19420.8,17.5494,55.1373,242.53,3012,6.44781,3/6/18,8:31:11,5c:af:06:61:89:9b,7:40:59,47.7638,-122.193,47.6544,-122.305,1,-41.2785,-31
4,294.308,7.18866,14.9174,278.232,49,6.00629,3/6/18,7:41:53,bc:9f:ef:e1:33:15,7:41:04,47.6574,-122.305,47.6548,-122.305,1,-48.5,-43
4,326.34,4.76842,44.6165,278.232,81,4.02889,3/6/18,7:42:25,18:65:90:d6:29:6b,7:41:04,47.6576,-122.304,47.6548,-122.305,1,-68.5,-67
8,152.667,8.17707,76.3285,221.131,27,5.65435,3/6/18,7:41:39,21:71:0B:1A:62:61,7:41:12,47.6566,-122.305,47.6553,-122.305,1,0,0
4,583.139,10.6553,148.086,164.822,93,6.27031,3/6/18,7:43:01,e4:a4:71:86:bd:e3,7:41:28,47.6583,-122.303,47.6558,-122.305,1,-40,-37
3,40.0493,8.00986,44.0074,84.0466,5,8.00986,3/6/18,7:41:43,90:60:f1:ac:4f:6d,7:41:38,47.6569,-122.305,47.6565,-122.305,1,-68.3333,-67
6,30.263,2.46523,40.2979,18.2272,26,1.16396,3/6/18,7:42:20,6B:C0:B0:FE:62:61,7:41:54,47.6576,-122.305,47.6574,-122.305,1,0,0
84,7149.49,18.4704,72.0279,95.1382,2942,2.43014,3/6/18,8:31:50,48:db:50:35:d4:e7,7:42:48,47.762,-122.193,47.658,-122.304,1,-40.4048,-29
3,515.412,14.8797,359.991,238.04,147,3.5062,3/6/18,7:45:42,ae:83:56:5e:70:59,7:43:15,47.6634,-122.301,47.6589,-122.302,1,-43,-39
5,203.165,14.0944,488.698,420.4,21,9.67454,3/6/18,7:45:30,00:17:53:11:65:11,7:45:09,47.6622,-122.301,47.6605,-122.302,1,0,0
6,56.8522,6.38115,60.1529,116.414,26,2.18662,3/6/18,7:46:32,D0:7E:35:B2:B3:43,7:46:06,47.6661,-122.301,47.6656,-122.301,1,0,0
3,23.4201,2.90706,24.1144,1.63688,16,1.46376,3/6/18,7:46:59,10:f1:f2:6a:8f:4e,7:46:43,47.6668,-122.301,47.6666,-122.301,1,-67,-65
5,105.737,9.30757,106.178,1.8549,21,5.03509,3/6/18,7:47:08,94:B2:CC:28:4D:F4,7:46:47,47.6676,-122.301,47.6666,-122.301,1,0,0
10,157.687,29.2779,317.839,403.22,5,31.5374,3/6/18,7:48:17,f8:e9:03:c9:f3:3c,7:48:12,47.6731,-122.301,47.6724,-122.301,1,-79.6,-71
5,231.963,14.7084,115.152,347.033,20,11.5981,3/6/18,7:48:35,00:25:00:C2:47:FC,7:48:15,47.675,-122.301,47.6729,-122.301,1,0,0
18,10415.8,14.5851,97.7068,332.501,1281,8.13102,3/6/18,8:09:37,c0:ce:cd:e9:79:85,7:48:16,47.7582,-122.261,47.673,-122.301,1,-51.5556,-45
7,75.2777,12.1287,14.3921,88.9355,27,2.78806,3/6/18,7:49:34,58:40:4E:16:31:32,7:49:07,47.6759,-122.3,47.6752,-122.301,1,0,0
2,29.5981,2.46651,12.4111,41.3492,12,2.46651,3/6/18,7:49:28,78:4b:87:41:6f:29,7:49:16,47.6759,-122.3,47.6756,-122.301,1,-88,-83
20,2259.08,11.5314,36.2718,29.4275,320,7.05963,3/6/18,7:54:37,a8:b8:6e:17:d6:f6,7:49:17,47.6954,-122.305,47.6757,-122.301,1,-65.9,-57
7,3306.24,13.4674,20.3952,14.4334,419,7.8908,3/6/18,7:56:47,96:5f:35:8b:23:24,7:49:48,47.7049,-122.301,47.6759,-122.3,1,-40.1429,-35
2,56.6171,11.3234,137.515,81.0151,5,11.3234,3/6/18,7:50:09,00:0e:8e:60:eb:48,7:50:04,47.6772,-122.3,47.6767,-122.3,1,-78,-75
60,15194.3,10.6416,647.103,114.891,2224,6.83197,3/6/18,8:27:11,3a:46:a7:e5:fc:b1,7:50:07,47.7592,-122.2,47.677,-122.3,1,-64,-55
3,120.571,10.2337,43.4515,162.993,20,6.02853,3/6/18,7:51:06,54:BD:79:2D:17:DB,7:50:46,47.6828,-122.301,47.6817,-122.301,1,0,0
3,120.571,10.2337,43.4515,162.993,20,6.02853,3/6/18,7:51:06,E4:7D:BD:1F:63:F1,7:50:46,47.6828,-122.301,47.6817,-122.301,1,0,0
6,41.9958,4.48672,29.5622,14.7943,25,1.67983,3/6/18,7:51:47,00:0E:9F:8B:C6:77,7:51:22,47.6834,-122.301,47.683,-122.301,1,0,0
5,238.588,14.7241,29.577,264.104,21,11.3613,3/6/18,7:53:25,FC:62:B9:29:27:81,7:53:04,47.6911,-122.302,47.689,-122.301,1,0,0
85,13193.5,13.3431,624.44,35.5718,2070,6.37369,3/6/18,8:27:53,98:01:a7:91:61:df,7:53:23,47.7591,-122.2,47.691,-122.302,1,-65.3529,-57
18,72.3495,18.0569,56.3125,16.5528,20,3.61748,3/6/18,7:53:57,9C:2A:83:2C:09:D2,7:53:37,47.6918,-122.302,47.6912,-122.302,1,0,0
23,4276.43,20.4146,50.0729,132.497,495,8.63925,3/6/18,8:03:29,94:B2:CC:02:CB:8D,7:55:14,47.734,-122.292,47.6969,-122.305,1,0,0
5,70.1084,10.2247,72.3655,5.27431,21,3.3385,3/6/18,7:57:55,00:16:EB:33:26:14,7:57:34,47.7092,-122.301,47.7086,-122.301,1,0,0
2,11.5372,2.88431,20.3077,29.6502,4,2.88431,3/6/18,7:58:24,d8:49:2f:e0:67:2c,7:58:20,47.711,-122.3,47.7109,-122.3,1,-79,-77
2,8.93667,8.93667,15.7187,13.5826,1,8.93667,3/6/18,7:58:27,6a:d6:13:aa:dc:63,7:58:26,47.7112,-122.3,47.7111,-122.3,1,-51,-51
64,12754.4,17.1541,55.1674,32.4407,1964,6.4941,3/6/18,8:31:13,a0:cc:2b:9a:a4:b3,7:58:29,47.7637,-122.193,47.7113,-122.3,1,-55.3438,-41
5,1448.94,8.27344,424.024,85.1993,179,8.09463,3/6/18,8:01:51,06:f1:eb:f1:83:42,7:58:52,47.724,-122.293,47.7118,-122.299,1,-37.8,-35
2,81.6558,3.55025,32.9328,52.9032,23,3.55025,3/6/18,7:59:56,20:f5:43:f8:74:fc,7:59:33,47.7161,-122.297,47.7154,-122.297,1,-83,-79
5,227.7,14.1561,63.2462,244.29,20,11.385,3/6/18,8:00:34,10:4E:89:14:9C:76,8:00:14,47.7198,-122.295,47.7179,-122.296,1,0,0
5,26.2969,0.971355,24.8854,49.7079,28,0.939174,3/6/18,8:01:04,9c:a3:a9:0d:32:e0,8:00:36,47.7202,-122.294,47.7199,-122.295,1,-70.2,-67
3,1388.07,11.765,139.004,59.3333,123,11.2852,3/6/18,8:03:23,f8:a9:d0:73:86:80,8:01:20,47.7332,-122.292,47.7208,-122.294,1,-73.6667,-69
5,303.336,18.4532,254.707,318.209,21,14.4446,3/6/18,8:02:02,A8:6B:AD:0A:2A:10,8:01:41,47.7257,-122.292,47.723,-122.293,1,0,0
43,10760.5,17.1488,51.5823,383.828,1761,6.11045,3/6/18,8:31:09,40:4e:36:20:3b:fb,8:01:48,47.764,-122.193,47.7236,-122.293,1,-55.9302,-49
2,83.7208,13.9535,54.3631,125.177,6,13.9535,3/6/18,8:02:17,00:00:85:f8:c0:04,8:02:11,47.7275,-122.292,47.7269,-122.292,1,-79,-71
5,47.0472,5.75817,13.2316,54.3631,21,2.24034,3/6/18,8:02:38,00:80:98:0F:E9:63,8:02:17,47.7279,-122.292,47.7275,-122.292,1,0,0
3,1662.5,14.6008,530.799,158.241,128,12.9883,3/6/18,8:05:01,f2:a9:da:6c:9f:c8,8:02:53,47.7439,-122.286,47.7294,-122.292,1,-41,-37
4,497.495,16.7304,529.491,40.9606,31,16.0482,3/6/18,8:04:27,00:10:13:E8:9F:38,8:03:56,47.7389,-122.29,47.7348,-122.292,1,0,0
4,497.495,16.7304,529.491,40.9606,31,16.0482,3/6/18,8:04:27,50:04:B8:4E:61:56,8:03:56,47.7389,-122.29,47.7348,-122.292,1,0,0
32,9418.92,23.732,91.8969,243.862,1653,5.69807,3/6/18,8:31:43,fc:65:de:f1:2d:f8,8:04:10,47.7623,-122.193,47.7366,-122.292,1,-57.25,-47
3,188.719,17.1562,561.439,376.061,11,17.1562,3/6/18,8:04:29,00:db:70:c5:5d:39,8:04:18,47.7392,-122.29,47.7377,-122.291,1,-57,-51
2,309.236,19.3272,414.287,723.514,16,19.3272,3/6/18,8:05:08,74:5E:1C:6D:7A:0B,8:04:52,47.7449,-122.286,47.7422,-122.287,1,0,0
2,309.236,19.3272,414.287,723.514,16,19.3272,3/6/18,8:05:08,04:1B:BA:F2:26:10,8:04:52,47.7449,-122.286,47.7422,-122.287,1,0,0
2,309.236,19.3272,414.287,723.514,16,19.3272,3/6/18,8:05:08,00:1F:FF:3D:29:37,8:04:52,47.7449,-122.286,47.7422,-122.287,1,0,0
20,6079.37,16.7857,1722,166.314,629,9.66514,3/6/18,8:15:50,c4:85:08:f3:5f:75,8:05:21,47.7518,-122.211,47.7471,-122.285,1,-41.8,-37
41,4262.42,34.0271,390.791,128.963,493,8.64588,3/6/18,8:14:13,DC:41:5F:EF:70:1C,8:06:00,47.754,-122.229,47.7495,-122.284,1,0,0
5,351.512,22.433,219.943,568.508,20,17.5756,3/6/18,8:08:54,00:10:0A:E8:CD:91,8:08:34,47.7581,-122.265,47.7576,-122.269,1,0,0
3,692.36,15.5985,337.099,56.5334,62,11.1671,3/6/18,8:10:08,ee:b3:15:97:b5:91,8:09:06,47.7585,-122.253,47.7582,-122.263,1,-42.3333,-41
5,308.096,18.5172,328.045,26.1686,21,14.6713,3/6/18,8:09:51,94:B2:CC:36:2D:89,8:09:30,47.7584,-122.257,47.7582,-122.262,1,0,0
133,6519.41,23.1829,91.8969,309.075,1314,4.9615,3/6/18,8:31:43,ec:1f:72:e7:a7:25,8:09:49,47.7623,-122.193,47.7584,-122.258,1,-58.7744,-47
14,3297.81,14.8762,1721.56,352.041,351,9.39548,3/6/18,8:15:58,d0:13:fd:52:ca:a3,8:10:07,47.7518,-122.211,47.7585,-122.253,1,-68,-65
3,104.702,7.98397,191.523,294.756,21,4.9858,3/6/18,8:10:32,74:5E:1C:A4:78:67,8:10:11,47.7583,-122.251,47.7585,-122.253,1,0,0
3,104.702,7.98397,191.523,294.756,21,4.9858,3/6/18,8:10:32,E5:28:E9:A7:F8:E3,8:10:11,47.7583,-122.251,47.7585,-122.253,1,0,0
3,16.8795,1.22541,16.3798,7.99457,20,0.843977,3/6/18,8:11:23,74:5E:1C:4D:7D:5B,8:11:03,47.7581,-122.249,47.7581,-122.249,1,0,0
3,16.8795,1.22541,16.3798,7.99457,20,0.843977,3/6/18,8:11:23,DC:DE:CA:10:0E:7C,8:11:03,47.7581,-122.249,47.7581,-122.249,1,0,0
9,1143.04,11.7839,32.6382,8.15352,128,8.93002,3/6/18,8:13:19,fc:2d:5e:0a:a9:e1,8:11:11,47.7557,-122.234,47.7581,-122.249,1,-66.1111,-61
17,3701.57,20.2291,22.5034,11.8914,1050,3.5253,3/6/18,8:30:59,ac:0d:1b:a1:63:52,8:13:29,47.7639,-122.193,47.7555,-122.234,1,-67.5882,-63
10,3487.24,15.6756,97.5211,25.6925,1070,3.25911,3/6/18,8:31:31,a4:67:06:09:c7:d5,8:13:41,47.7623,-122.193,47.7554,-122.233,1,-62.4,-57
22,3848.53,19.0587,97.5211,27.857,1067,3.60687,3/6/18,8:31:31,c0:bd:d1:7b:94:8d,8:13:44,47.7623,-122.193,47.7554,-122.233,1,-66.2727,-51
2,46.9021,9.38042,116.598,97.7297,5,9.38042,3/6/18,8:31:25,CC:61:E5:5A:0B:40,8:31:20,47.7625,-122.193,47.7629,-122.193,1,0,0
18,13194.9,9.51086,654.459,17.3051,1953,6.75622,3/1/18,11:35:34,a4:08:ea:2c:ec:47,11:03:01,47.6966,-122.306,47.7617,-122.193,1,-67.4444,-59
10,315.063,4.91439,110.012,17.3051,102,3.08885,3/1/18,11:04:48,40:cb:c0:14:84:83,11:03:06,47.7632,-122.194,47.7617,-122.193,1,-45.4,-41
