ts;sensorid;series;mac;devicetype;label;intensity
2018-03-01 11:49:54.145681;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:49:54.166107;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:49:57.025623;bus_m1;37;da:94:f0:59:22:e3;wifi;mobile;-65
2018-03-01 11:49:57.043594;bus_m1;37;da:94:f0:59:22:e3;wifi;mobile;-65
2018-03-01 11:49:59.54841;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-49
2018-03-01 11:50:05.106975;bus_m1;37;3e:fb:a2:c6:bd:a1;wifi;mobile;-55
2018-03-01 11:50:05.174672;bus_m1;37;f4:09:d8:f4:07:a2;wifi;mobile;-43
2018-03-01 11:50:05.916517;bus_m1;37;f0:d7:aa:89:a2:ee;wifi;mobile;-69
2018-03-01 11:50:05.926592;bus_m1;37;f0:d7:aa:89:a2:ee;wifi;mobile;-63
2018-03-01 11:50:07.700271;bus_m1;37;dc:a9:04:76:e5:2f;wifi;mobile;-73
2018-03-01 11:50:08.119737;bus_m1;37;6c:94:f8:bf:da:e1;wifi;mobile;-59
2018-03-01 11:50:08.129871;bus_m1;37;6c:94:f8:bf:da:e1;wifi;mobile;-59
2018-03-01 11:50:08.787118;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-61
2018-03-01 11:50:08.824301;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-59
2018-03-01 11:50:10.587113;bus_m1;37;2e:72:de:f2:9b:53;wifi;mobile;-39
2018-03-01 11:50:10.709557;bus_m1;37;2e:72:de:f2:9b:53;wifi;mobile;-39
2018-03-01 11:50:10.952598;bus_m1;37;b8:53:ac:6c:ba:a6;wifi;mobile;-67
2018-03-01 11:50:10.953466;bus_m1;37;b8:53:ac:6c:ba:a6;wifi;mobile;-63
2018-03-01 11:50:17.037943;bus_m1;37;f4:09:d8:f4:07:a2;wifi;mobile;-57
2018-03-01 11:50:24.176106;bus_m1;37;f0:d7:aa:89:a2:ee;wifi;mobile;-65
2018-03-01 11:50:24.196811;bus_m1;37;f4:09:d8:f4:07:a2;wifi;mobile;-43
2018-03-01 11:50:24.63861;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-27
2018-03-01 11:50:24.664595;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-27
2018-03-01 11:50:24.769063;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:50:24.771194;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:50:24.773306;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:50:24.775717;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:50:24.78906;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:50:24.792856;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:50:24.795073;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:50:24.797139;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:50:24.909818;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-25
2018-03-01 11:50:25.188074;bus_m1;37;b2:62:78:b4:dd:73;wifi;mobile;-41
2018-03-01 11:50:25.218085;bus_m1;37;48:4b:aa:a3:b3:d2;wifi;mobile;-55
2018-03-01 11:50:34.435183;bus_m1;37;5a:6d:8e:f3:9d:1c;wifi;mobile;-67
2018-03-01 11:50:35.312855;bus_m1;37;c6:36:59:a4:58:7f;wifi;mobile;-43
2018-03-01 11:50:36.827571;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-45
2018-03-01 11:50:36.832877;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-45
2018-03-01 11:50:38.452678;bus_m1;37;ba:20:35:c7:13:de;wifi;mobile;-47
2018-03-01 11:50:38.473303;bus_m1;37;ba:20:35:c7:13:de;wifi;mobile;-47
2018-03-01 11:50:39.78289;bus_m1;37;d2:d5:d5:eb:8c:ee;wifi;mobile;-39
2018-03-01 11:50:39.892774;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-47
2018-03-01 11:50:42.870496;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-47
2018-03-01 11:50:42.891471;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-45
2018-03-01 11:50:44.19905;bus_m1;37;f0:d7:aa:89:a2:ee;wifi;mobile;-73
2018-03-01 11:50:44.209198;bus_m1;37;f0:d7:aa:89:a2:ee;wifi;mobile;-73
2018-03-01 11:50:45.501461;bus_m1;37;c2:bc:a1:77:4c:af;wifi;mobile;-59
2018-03-01 11:50:45.524048;bus_m1;37;c2:bc:a1:77:4c:af;wifi;mobile;-59
2018-03-01 11:50:45.857857;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-43
2018-03-01 11:50:45.865244;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-43
2018-03-01 11:50:45.868465;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-43
2018-03-01 11:50:45.879498;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-45
2018-03-01 11:50:45.888973;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-45
2018-03-01 11:50:46.948372;bus_m1;37;50:65:f3:10:6d:6a;wifi;mobile;-79
2018-03-01 11:50:47.075917;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-37
2018-03-01 11:50:47.268927;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:50:48.539456;bus_m1;37;f0:d7:aa:89:a2:ee;wifi;mobile;-63
2018-03-01 11:50:48.546779;bus_m1;37;da:a1:19:24:e3:4b;wifi;mobile;-61
2018-03-01 11:50:48.54757;bus_m1;37;da:a1:19:24:e3:4b;wifi;mobile;-63
2018-03-01 11:50:48.548194;bus_m1;37;da:a1:19:24:e3:4b;wifi;mobile;-63
2018-03-01 11:50:48.572524;bus_m1;37;da:a1:19:24:e3:4b;wifi;mobile;-59
2018-03-01 11:50:48.572997;bus_m1;37;da:a1:19:24:e3:4b;wifi;mobile;-59
2018-03-01 11:50:49.308825;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-47
2018-03-01 11:50:49.67049;bus_m1;37;f0:d7:aa:34:c2:3d;wifi;mobile;-55
2018-03-01 11:50:49.695376;bus_m1;37;f0:d7:aa:34:c2:3d;wifi;mobile;-61
2018-03-01 11:50:52.55707;bus_m1;37;f0:d7:aa:89:a2:ee;wifi;mobile;-59
2018-03-01 11:50:52.565522;bus_m1;37;f0:d7:aa:89:a2:ee;wifi;mobile;-59
2018-03-01 11:50:52.575294;bus_m1;37;f0:d7:aa:89:a2:ee;wifi;mobile;-59
2018-03-01 11:50:52.631874;bus_m1;37;f0:d7:aa:89:a2:ee;wifi;mobile;-61
2018-03-01 11:50:52.946799;bus_m1;37;02:52:9b:31:23:bb;wifi;mobile;-87
2018-03-01 11:50:54.578188;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:50:54.59887;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:50:54.805881;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-37
2018-03-01 11:50:55.047909;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-37
2018-03-01 11:50:55.844461;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-37
2018-03-01 11:50:56.017124;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:50:57.479032;bus_m1;37;2a:e4:bb:40:f2:63;wifi;mobile;-67
2018-03-01 11:50:57.499162;bus_m1;37;2a:e4:bb:40:f2:63;wifi;mobile;-67
2018-03-01 11:50:57.576117;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-35
2018-03-01 11:50:57.595692;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-35
2018-03-01 11:50:57.873146;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-35
2018-03-01 11:50:58.311802;bus_m1;37;de:fa:07:4f:50:c3;wifi;mobile;-91
2018-03-01 11:50:58.320525;bus_m1;37;de:fa:07:4f:50:c3;wifi;mobile;-89
2018-03-01 11:50:58.345562;bus_m1;37;de:fa:07:4f:50:c3;wifi;mobile;-87
2018-03-01 11:50:59.382497;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:50:59.531689;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-25
2018-03-01 11:50:59.933735;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-47
2018-03-01 11:50:59.973652;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-57
2018-03-01 11:51:00.991263;bus_m1;37;f0:d7:aa:4c:59:d2;wifi;mobile;-55
2018-03-01 11:51:01.016536;bus_m1;37;f0:d7:aa:4c:59:d2;wifi;mobile;-57
2018-03-01 11:51:01.895502;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-41
2018-03-01 11:51:02.834571;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-49
2018-03-01 11:51:03.760777;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-53
2018-03-01 11:51:03.800972;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-49
2018-03-01 11:51:04.741344;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-55
2018-03-01 11:51:04.781297;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-55
2018-03-01 11:51:05.326161;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:51:05.346539;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:51:05.477896;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-25
2018-03-01 11:51:05.726259;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-47
2018-03-01 11:51:05.766438;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-45
2018-03-01 11:51:06.770892;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-59
2018-03-01 11:51:07.403657;bus_m1;37;f4:09:d8:f4:07:a2;wifi;mobile;-45
2018-03-01 11:51:07.443839;bus_m1;37;f4:09:d8:f4:07:a2;wifi;mobile;-45
2018-03-01 11:51:07.67848;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-49
2018-03-01 11:51:07.718692;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-51
2018-03-01 11:51:08.200347;bus_m1;37;32:ab:5e:0b:45:46;wifi;mobile;-89
2018-03-01 11:51:08.20525;bus_m1;37;32:ab:5e:0b:45:46;wifi;mobile;-87
2018-03-01 11:51:08.683444;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-47
2018-03-01 11:51:08.721627;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-47
2018-03-01 11:51:11.661143;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-63
2018-03-01 11:51:11.701368;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-59
2018-03-01 11:51:12.678593;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-47
2018-03-01 11:51:13.810794;bus_m1;37;de:04:40:13:f1:e1;wifi;mobile;-39
2018-03-01 11:51:15.400703;bus_m1;37;f4:09:d8:f4:07:a2;wifi;mobile;-45
2018-03-01 11:51:15.586358;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-49
2018-03-01 11:51:17.558456;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-55
2018-03-01 11:51:18.53374;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-57
2018-03-01 11:51:19.361232;bus_m1;37;48:db:50:35:d4:e7;wifi;mobile;-59
2018-03-01 11:51:20.595052;bus_m1;37;ea:f0:88:dd:18:24;wifi;mobile;-85
2018-03-01 11:51:20.6287;bus_m1;37;ea:f0:88:dd:18:24;wifi;mobile;-83
2018-03-01 11:51:20.635081;bus_m1;37;ea:f0:88:dd:18:24;wifi;mobile;-83
2018-03-01 11:51:22.353035;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-69
2018-03-01 11:51:27.247655;bus_m1;37;f4:09:d8:f4:07:a2;wifi;mobile;-45
2018-03-01 11:51:27.28634;bus_m1;37;f4:09:d8:f4:07:a2;wifi;mobile;-43
2018-03-01 11:51:32.811899;bus_m1;37;fc:db:b3:40:9c:a5;wifi;mobile;-71
2018-03-01 11:51:35.691127;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-57
2018-03-01 11:51:35.958333;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:51:35.96999;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:51:35.972208;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:51:35.979701;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:51:35.983145;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:51:35.98915;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:51:35.991836;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:51:36.033527;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-49
2018-03-01 11:51:36.098134;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-25
2018-03-01 11:51:39.564273;bus_m1;37;98:5f:d3:ce:a0:6c;wifi;mobile;-61
2018-03-01 11:51:39.568681;bus_m1;37;98:5f:d3:ce:a0:6c;wifi;mobile;-65
2018-03-01 11:51:41.026849;bus_m1;37;98:01:a7:b5:88:8d;wifi;mobile;-65
2018-03-01 11:51:41.029773;bus_m1;37;98:01:a7:b5:88:8d;wifi;mobile;-39
2018-03-01 11:51:41.032459;bus_m1;37;98:01:a7:b5:88:8d;wifi;mobile;-37
2018-03-01 11:51:41.033865;bus_m1;37;98:01:a7:b5:88:8d;wifi;mobile;-37
2018-03-01 11:51:41.03605;bus_m1;37;98:01:a7:b5:88:8d;wifi;mobile;-37
2018-03-01 11:51:41.037184;bus_m1;37;98:01:a7:b5:88:8d;wifi;mobile;-39
2018-03-01 11:51:41.038059;bus_m1;37;98:01:a7:b5:88:8d;wifi;mobile;-39
2018-03-01 11:51:41.039263;bus_m1;37;98:01:a7:b5:88:8d;wifi;mobile;-39
2018-03-01 11:51:41.040114;bus_m1;37;98:01:a7:b5:88:8d;wifi;mobile;-39
2018-03-01 11:51:41.048294;bus_m1;37;98:01:a7:b5:88:8d;wifi;mobile;-37
2018-03-01 11:51:41.053462;bus_m1;37;98:01:a7:b5:88:8d;wifi;mobile;-33
2018-03-01 11:51:41.054205;bus_m1;37;98:01:a7:b5:88:8d;wifi;mobile;-35
2018-03-01 11:51:41.054926;bus_m1;37;98:01:a7:b5:88:8d;wifi;mobile;-35
2018-03-01 11:51:41.060115;bus_m1;37;98:01:a7:b5:88:8d;wifi;mobile;-37
2018-03-01 11:51:41.060961;bus_m1;37;98:01:a7:b5:88:8d;wifi;mobile;-39
2018-03-01 11:51:41.06523;bus_m1;37;98:01:a7:b5:88:8d;wifi;mobile;-35
2018-03-01 11:51:41.107877;bus_m1;37;98:01:a7:b5:88:8d;wifi;mobile;-33
2018-03-01 11:51:41.288919;bus_m1;37;c6:89:21:b2:96:0c;wifi;mobile;-69
2018-03-01 11:51:42.014418;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-47
2018-03-01 11:51:42.05736;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-47
2018-03-01 11:51:44.353615;bus_m1;37;f0:d7:aa:89:a2:ee;wifi;mobile;-59
2018-03-01 11:51:44.363852;bus_m1;37;f0:d7:aa:89:a2:ee;wifi;mobile;-59
2018-03-01 11:51:44.374101;bus_m1;37;f0:d7:aa:89:a2:ee;wifi;mobile;-59
2018-03-01 11:51:46.78308;bus_m1;37;72:c8:86:97:c7:66;wifi;mobile;-41
2018-03-01 11:51:48.268081;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-19
2018-03-01 11:51:48.28846;bus_m1;37;b8:27:eb:64:2c:fc;wifi;mobile;-21
2018-03-01 11:51:49.584345;bus_m1;37;da:a1:19:1b:4c:00;wifi;mobile;-67
2018-03-01 11:51:49.584567;bus_m1;37;da:a1:19:1b:4c:00;wifi;mobile;-65
2018-03-01 11:51:49.58479;bus_m1;37;da:a1:19:1b:4c:00;wifi;mobile;-67
2018-03-01 11:51:51.425948;bus_m1;37;f0:d7:aa:89:a2:ee;wifi;mobile;-65
2018-03-01 11:51:53.938469;bus_m1;37;ec:08:6b:e7:03:eb;wifi;mobile;-77
2018-03-01 11:51:55.542467;bus_m1;37;da:a1:19:06:76:42;wifi;mobile;-71
2018-03-01 11:51:55.55267;bus_m1;37;da:a1:19:06:76:42;wifi;mobile;-69
2018-03-01 11:51:55.562745;bus_m1;37;da:a1:19:06:76:42;wifi;mobile;-71
2018-03-01 11:51:56.143343;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-47
2018-03-01 11:52:00.812652;bus_m1;37;da:a1:19:9d:86:3a;wifi;mobile;-67
2018-03-01 11:52:01.757967;bus_m1;37;92:fd:6f:93:7c:b5;wifi;mobile;-55
2018-03-01 11:52:01.808186;bus_m1;37;74:da:38:11:49:f4;wifi;mobile;-69
2018-03-01 11:52:01.853059;bus_m1;37;d0:b1:28:57:40:fb;wifi;mobile;-45
2018-03-01 11:52:02.090368;bus_m1;37;f4:f5:d8:b9:b2:44;wifi;mobile;-73
2018-03-01 11:52:03.198325;bus_m1;37;a6:c2:07:7b:ea:8d;wifi;mobile;-77
2018-03-01 11:52:03.695755;bus_m1;37;02:83:65:40:da:63;wifi;mobile;-81
2018-03-01 11:52:03.733226;bus_m1;37;02:83:65:40:da:63;wifi;mobile;-75
2018-03-01 11:52:03.739529;bus_m1;37;02:83:65:40:da:63;wifi;mobile;-77
2018-03-01 11:52:07.713014;bus_m1;37;da:de:d1:90:d0:90;wifi;mobile;-85
2018-03-01 11:52:09.690709;bus_m1;37;28:f0:76:2f:e6:9e;wifi;mobile;-81
2018-03-01 11:52:11.033108;bus_m1;37;1e:0b:1c:09:ea:97;wifi;mobile;-83
2018-03-01 11:52:14.277034;bus_m1;37;5e:fd:1d:fc:cf:79;wifi;mobile;-71
2018-03-01 11:52:14.320215;bus_m1;37;5e:fd:1d:fc:cf:79;wifi;mobile;-69
2018-03-01 11:52:14.362926;bus_m1;37;5e:fd:1d:fc:cf:79;wifi;mobile;-75
2018-03-01 11:52:16.144313;bus_m1;37;12:1c:07:ad:ae:6f;wifi;mobile;-81
2018-03-01 11:52:16.147959;bus_m1;37;12:1c:07:ad:ae:6f;wifi;mobile;-79
2018-03-01 11:52:16.150591;bus_m1;37;12:1c:07:ad:ae:6f;wifi;mobile;-79
2018-03-01 11:52:16.163011;bus_m1;37;12:1c:07:ad:ae:6f;wifi;mobile;-73
2018-03-01 11:52:16.172984;bus_m1;37;12:1c:07:ad:ae:6f;wifi;mobile;-77
2018-03-01 11:52:17.082431;bus_m1;37;1e:82:be:92:65:aa;wifi;mobile;-63
2018-03-01 10:57:31;bus_m1;37;00:10:60:D2:B6:41;bluetooth;mobile;0
2018-03-01 10:57:36;bus_m1;37;00:10:60:D2:B6:41;bluetooth;mobile;0
2018-03-01 10:57:42;bus_m1;37;00:10:60:D2:B6:41;bluetooth;mobile;0
2018-03-01 10:57:47;bus_m1;37;00:10:60:D2:B6:41;bluetooth;mobile;0
2018-03-01 10:57:52;bus_m1;37;00:10:60:D2:B6:41;bluetooth;mobile;0
2018-03-01 10:58:04;bus_m1;37;40:CB:C0:14:84:84;bluetooth;mobile;0
2018-03-01 10:58:06;bus_m1;37;40:CB:C0:14:84:84;bluetooth;mobile;0
2018-03-01 10:58:11;bus_m1;37;40:CB:C0:14:84:84;bluetooth;mobile;0
2018-03-01 10:58:12;bus_m1;37;40:CB:C0:14:84:84;bluetooth;mobile;0
2018-03-01 10:58:17;bus_m1;37;40:CB:C0:14:84:84;bluetooth;mobile;0
2018-03-01 10:58:18;bus_m1;37;40:CB:C0:14:84:84;bluetooth;mobile;0
2018-03-01 10:58:19;bus_m1;37;40:CB:C0:14:84:84;bluetooth;mobile;0
2018-03-01 10:58:20;bus_m1;37;40:CB:C0:14:84:84;bluetooth;mobile;0
2018-03-01 10:58:22;bus_m1;37;40:CB:C0:14:84:84;bluetooth;mobile;0
2018-03-01 10:58:25;bus_m1;37;40:CB:C0:14:84:84;bluetooth;mobile;0
2018-03-01 10:58:37;bus_m1;37;30:5A:3A:12:2D:DB;bluetooth;mobile;0
2018-03-01 10:58:43;bus_m1;37;30:5A:3A:12:2D:DB;bluetooth;mobile;0
2018-03-01 10:58:48;bus_m1;37;30:5A:3A:12:2D:DB;bluetooth;mobile;0
2018-03-01 10:58:53;bus_m1;37;30:5A:3A:12:2D:DB;bluetooth;mobile;0
2018-03-01 10:58:58;bus_m1;37;30:5A:3A:12:2D:DB;bluetooth;mobile;0
2018-03-01 10:59:50;bus_m1;37;94:B2:CC:22:F5:CB;bluetooth;mobile;0
2018-03-01 10:59:55;bus_m1;37;94:B2:CC:22:F5:CB;bluetooth;mobile;0
2018-03-01 11:00:00;bus_m1;37;94:B2:CC:22:F5:CB;bluetooth;mobile;0
2018-03-01 11:00:05;bus_m1;37;94:B2:CC:22:F5:CB;bluetooth;mobile;0
2018-03-01 11:00:11;bus_m1;37;94:B2:CC:22:F5:CB;bluetooth;mobile;0
2018-03-01 11:00:16;bus_m1;37;94:B2:CC:22:F5:CB;bluetooth;mobile;0
2018-03-01 11:00:21;bus_m1;37;94:B2:CC:22:F5:CB;bluetooth;mobile;0
2018-03-01 11:01:48;bus_m1;37;00:18:16:10:16:63;bluetooth;mobile;0
2018-03-01 11:01:53;bus_m1;37;00:18:16:10:16:63;bluetooth;mobile;0
2018-03-01 11:01:58;bus_m1;37;00:18:16:10:16:63;bluetooth;mobile;0
2018-03-01 11:02:04;bus_m1;37;00:18:16:10:16:63;bluetooth;mobile;0
2018-03-01 11:02:09;bus_m1;37;00:18:16:10:16:63;bluetooth;mobile;0
2018-03-01 11:02:24;bus_m1;37;00:18:16:10:16:63;bluetooth;mobile;0
2018-03-01 11:02:29;bus_m1;37;00:18:16:10:16:63;bluetooth;mobile;0
2018-03-01 11:02:34;bus_m1;37;00:18:16:10:16:63;bluetooth;mobile;0
2018-03-01 11:02:40;bus_m1;37;00:18:16:10:16:63;bluetooth;mobile;0
2018-03-01 11:02:45;bus_m1;37;00:18:16:10:16:63;bluetooth;mobile;0
2018-03-01 11:03:11;bus_m1;37;74:D7:CA:2B:B7:47;bluetooth;mobile;0
2018-03-01 11:03:16;bus_m1;37;74:D7:CA:2B:B7:47;bluetooth;mobile;0
2018-03-01 11:03:21;bus_m1;37;74:D7:CA:2B:B7:47;bluetooth;mobile;0
2018-03-01 11:03:26;bus_m1;37;74:D7:CA:2B:B7:47;bluetooth;mobile;0
2018-03-01 11:03:32;bus_m1;37;74:D7:CA:2B:B7:47;bluetooth;mobile;0
2018-03-01 11:05:24;bus_m1;37;B4:B6:76:58:FA:5B;bluetooth;mobile;0
2018-03-01 11:05:24;bus_m1;37;00:06:F7:B1:A7:86;bluetooth;mobile;0
2018-03-01 11:05:35;bus_m1;37;B4:B6:76:58:FA:5B;bluetooth;mobile;0
2018-03-01 11:05:35;bus_m1;37;00:06:F7:B1:A7:86;bluetooth;mobile;0
2018-03-01 11:05:45;bus_m1;37;B4:B6:76:58:FA:5B;bluetooth;mobile;0
2018-03-01 11:05:45;bus_m1;37;00:06:F7:B1:A7:86;bluetooth;mobile;0
2018-03-01 11:05:55;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:05:57;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:05:58;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:01;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:02;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:03;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:04;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:06;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:08;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:09;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:11;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:12;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:13;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:15;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:16;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:27;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:29;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:30;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:31;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:36;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:42;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:47;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:06:52;bus_m1;37;18:68:6A:99:05:0D;bluetooth;mobile;0
2018-03-01 11:07:18;bus_m1;37;48:A9:D2:CA:02:00;bluetooth;mobile;0
2018-03-01 11:07:23;bus_m1;37;48:A9:D2:CA:02:00;bluetooth;mobile;0
2018-03-01 11:07:28;bus_m1;37;48:A9:D2:CA:02:00;bluetooth;mobile;0
2018-03-01 11:07:33;bus_m1;37;48:A9:D2:CA:02:00;bluetooth;mobile;0
2018-03-01 11:07:38;bus_m1;37;48:A9:D2:CA:02:00;bluetooth;mobile;0
2018-03-01 11:07:43;bus_m1;37;48:A9:D2:CA:02:00;bluetooth;mobile;0
2018-03-01 11:08:56;bus_m1;37;00:1E:B2:AF:DB:FC;bluetooth;mobile;0
2018-03-01 11:08:56;bus_m1;37;00:1E:B2:AF:DB:FC;bluetooth;mobile;0
2018-03-01 11:08:58;bus_m1;37;00:1E:B2:AF:DB:FC;bluetooth;mobile;0
2018-03-01 11:09:03;bus_m1;37;00:1E:B2:AF:DB:FC;bluetooth;mobile;0
2018-03-01 11:09:08;bus_m1;37;00:1E:B2:AF:DB:FC;bluetooth;mobile;0
2018-03-01 11:09:13;bus_m1;37;00:1E:B2:AF:DB:FC;bluetooth;mobile;0
2018-03-01 11:09:18;bus_m1;37;00:1E:B2:AF:DB:FC;bluetooth;mobile;0
2018-03-01 11:09:23;bus_m1;37;00:1E:B2:AF:DB:FC;bluetooth;mobile;0
2018-03-01 11:10:30;bus_m1;37;00:1E:B2:AE:4F:DF;bluetooth;mobile;0
2018-03-01 11:10:35;bus_m1;37;00:1E:B2:AE:4F:DF;bluetooth;mobile;0
